State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,11/02/2023,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,20/02/2023,400,1200,1200,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,21/02/2023,500,1200,1200,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,23/02/2023,400,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,13/03/2023,600,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,15/03/2023,800,1000,1000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,21/03/2023,600,1000,1000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,22/03/2023,800,1000,1000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,27/03/2023,400,1000,1000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,08/04/2023,500,1000,1000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,11/04/2023,500,1000,1000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,14/04/2023,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,17/04/2023,500,1000,1000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,18/04/2023,600,1200,1200,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,19/04/2023,500,1000,1000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,24/05/2023,300,600,600,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,30/05/2023,300,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,17/06/2023,600,1500,1500,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,03/07/2023,5000,5800,5800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,10/07/2023,8000,8000,8000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,12/07/2023,8000,10000,10000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,19/07/2023,4000,4000,4000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,20/07/2023,4000,4100,4100,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,24/07/2023,4000,4400,4400,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,25/07/2023,7200,8000,8000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,31/07/2023,10000,10000,10000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,23/08/2023,4000,6000,6000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,07/09/2023,2000,2500,2500,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,13/09/2023,1800,2000,2000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,15/09/2023,1600,2000,2000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,16/09/2023,1400,2000,2000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,19/09/2023,1600,2000,2000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,26/09/2023,1500,2000,2000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,13/10/2023,1400,1800,1800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,24/10/2023,1400,1600,1600,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,28/10/2023,1400,1600,1600,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,01/11/2023,2000,2000,2000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,13/11/2023,2500,2500,2500,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,14/11/2023,2400,2500,2500,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,29/11/2023,3500,4000,4000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,01/12/2023,2800,4000,4000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,06/12/2023,2000,2500,2500,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,27/12/2023,1000,2000,2000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,03/03/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,08/03/2025,500,700,700,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,15/03/2025,600,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,18/03/2025,500,1000,1000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,19/03/2025,500,1000,1000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,24/03/2025,300,1000,1000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,27/03/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,23/06/2025,800,2000,2000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,13/06/2025,3000,4000,4000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,05/06/2025,1000,1600,1600,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,24/06/2025,1600,2000,2000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,28/06/2025,2000,3000,3000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,04/07/2025,2400,3000,3000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,15/07/2025,2800,3000,3000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,22/07/2025,2400,3000,3000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,09/07/2025,2000,4000,4000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,14/07/2025,2800,3000,3000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,17/07/2025,2700,3000,3000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,26/07/2025,3000,4000,4000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,28/07/2025,4000,4000,4000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,31/07/2025,4000,4400,4400,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,02/05/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,05/05/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,08/05/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,10/05/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,13/05/2025,500,1000,1000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,14/05/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,16/05/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,04/04/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,12/04/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,25/04/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,03/04/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,05/04/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,11/04/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,29/04/2025,500,800,800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,24/10/2024,5000,5400,5400,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,22/11/2024,2800,4000,4000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,20/11/2024,3500,4000,4000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,30/11/2024,3500,4000,4000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,02/08/2024,3000,4000,4000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,07/08/2024,3000,3500,3500,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,09/08/2024,3000,3400,3400,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,17/08/2024,2800,3500,3500,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,21/08/2024,2500,3500,3500,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,23/08/2024,3000,3000,3000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,24/08/2024,2800,3000,3000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,26/08/2024,2000,3000,3000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,29/08/2024,2000,2400,2400,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,03/07/2024,2800,6000,6000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,05/07/2024,2500,3000,3000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,12/07/2024,4000,4500,4500,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,16/07/2024,4400,5000,5000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,24/07/2024,4000,4400,4400,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,30/07/2024,3000,4500,4500,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,23/08/2025,4000,5000,5000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,02/08/2025,4000,5000,5000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,09/08/2025,4000,5000,5000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,18/08/2025,4000,5000,5000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,19/08/2025,4400,5000,5000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,20/08/2025,4500,5000,5000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,03/09/2025,3000,3600,3600,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,10/09/2025,2000,2800,2800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,17/09/2025,2000,2400,2400,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,18/09/2025,2000,2000,2000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,05/09/2025,3000,4000,4000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,12/09/2025,2000,2800,2800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,30/09/2025,2500,3000,3000,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,20/10/2025,2400,2800,2800,78
Haryana,Karnal,Gharaunda,Tomato,Other,FAQ,22/10/2025,2400,3300,3300,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,03/12/2025,4000,4800,4400,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,08/12/2025,3000,3200,3200,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,11/12/2025,3000,3400,3200,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,29/12/2025,3200,4000,3600,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,29/11/2025,4000,5000,4400,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,07/11/2025,2400,2800,2800,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,08/11/2025,2400,2800,2800,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,FAQ,01/11/2025,2000,2800,2800,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,22/12/2025,3200,4000,3500,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,26/12/2025,3000,4000,3500,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,15/12/2025,3000,4000,3400,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,17/12/2025,3000,3500,3000,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,FAQ,03/11/2025,2200,2400,2400,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,10/11/2025,2500,3000,2700,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,25/11/2025,5200,5600,5500,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,26/11/2025,5200,5500,5400,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,28/11/2025,3600,5000,4800,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,20/12/2025,3000,4000,4000,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,24/12/2025,3500,4000,4000,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,25/12/2025,3000,4000,3500,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,31/12/2025,3200,3600,3600,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,23/12/2025,3000,4000,3500,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,09/12/2025,3000,3200,3200,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,06/12/2025,3200,4400,4200,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,05/12/2025,4000,4500,4400,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,10/12/2025,3000,3200,3200,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,27/12/2025,3200,4000,3500,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,30/12/2025,3200,4000,3600,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,04/12/2025,4000,4500,4500,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,12/12/2025,3000,3500,3200,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,16/12/2025,3000,4000,4000,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,13/11/2025,4000,4000,4000,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,19/11/2025,4000,4600,4400,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,24/11/2025,4800,5000,4800,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,11/11/2025,2500,3000,3000,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,FAQ,06/11/2025,2400,2800,2800,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,15/11/2025,4000,4400,4000,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,27/11/2025,4000,5200,5200,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,FAQ,04/11/2025,2000,2400,2400,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,FAQ,05/11/2025,2200,2500,2500,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,17/11/2025,3600,4800,4500,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,12/11/2025,2500,3600,2800,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,22/11/2025,4800,5600,5200,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,14/11/2025,4000,4000,4000,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,21/11/2025,4500,4800,4800,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,18/11/2025,4000,4800,4400,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,18/12/2025,3000,4000,4000,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,19/12/2025,3000,4000,3000,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,01/12/2025,4000,5000,4400,78
Haryana,Karnal,Gharaunda APMC,Tomato,Other,Local,02/12/2025,4000,5000,4400,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,08/07/2024,1000,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,19/07/2024,5000,6000,6000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,24/07/2024,4000,6000,5000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,08/08/2024,2000,4000,3000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,14/08/2024,3000,4500,4000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,30/08/2024,2000,3000,3000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,31/08/2024,2000,3000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,27/06/2024,500,1000,800,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,01/02/2024,1800,2300,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,19/02/2024,1000,1600,1200,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,11/01/2024,1500,2000,1800,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,24/01/2024,1200,1800,1500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,01/03/2024,1000,1700,1500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,04/03/2024,1000,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,16/02/2024,900,1200,1100,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,07/03/2024,1000,1700,1500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,31/01/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,30/01/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,Non-FAQ,27/01/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,03/09/2024,2000,3500,3000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,06/09/2024,4000,4500,4000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,09/09/2024,2500,3500,3000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,16/09/2024,2000,3500,3000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,24/09/2024,2000,4000,3000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,29/05/2024,900,1200,1100,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,14/03/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,17/03/2025,800,1000,800,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,20/03/2025,1000,3000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,28/03/2025,700,1000,700,78
Haryana,Karnal,Indri,Tomato,Other,Non-FAQ,13/03/2025,500,1000,500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,05/02/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,11/02/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,12/02/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,13/02/2025,800,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,15/02/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,19/02/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,22/02/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,26/02/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,03/06/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,04/06/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,07/06/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,11/06/2025,1500,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,13/06/2025,1500,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,24/06/2025,1700,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,20/06/2025,1500,2000,1700,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,23/06/2025,1500,2000,1600,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,27/06/2025,1200,3000,1500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,02/07/2025,1500,2000,1500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,05/07/2025,1500,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,16/07/2025,2000,2200,2200,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,30/07/2025,3000,3000,3000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,08/04/2025,800,1000,800,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,19/04/2025,700,1000,700,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,21/04/2025,700,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,05/04/2025,800,1000,800,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,17/04/2025,700,1000,700,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,22/04/2025,800,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,12/04/2023,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,18/04/2023,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,20/05/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,22/05/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,28/05/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,12/09/2025,2400,2400,2400,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,18/09/2025,2200,2200,2200,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,03/11/2025,2000,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,07/10/2025,2500,2500,2500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,13/10/2025,2200,2200,2200,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,16/10/2025,2000,2300,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,21/10/2025,2000,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,27/10/2025,2000,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,02/08/2025,3500,3500,3500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,05/08/2025,3500,3500,3500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,15/08/2025,4000,4000,4000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,01/08/2025,3500,3500,3500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,04/08/2025,3500,3500,3500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,23/08/2025,4000,4000,4000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,18/08/2025,4000,4000,4000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,22/08/2025,4400,4400,4400,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,01/02/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,04/02/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,10/02/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,Non-FAQ,18/01/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,Non-FAQ,22/01/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,Non-FAQ,20/01/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,01/08/2024,3500,4500,4000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,26/08/2024,2000,3000,3000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,28/08/2024,2000,3000,2500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,10/09/2024,2000,3000,2500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,19/06/2024,400,1000,500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,25/06/2024,500,1000,700,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,02/02/2024,1800,2200,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,03/03/2024,1000,1600,1500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,14/03/2024,1500,2500,2200,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,21/03/2024,2000,2500,2400,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,08/02/2024,1000,1200,1200,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,22/02/2024,1800,2200,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,06/03/2024,1000,1700,1600,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,04/07/2024,1000,1500,1500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,12/07/2024,3000,4000,3500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,17/07/2024,4000,5000,5000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,23/07/2024,4000,6000,5200,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,25/07/2024,3000,4000,3500,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,27/07/2024,3000,6000,5000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,29/07/2024,4000,5000,5000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,15/04/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,16/04/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,26/04/2025,700,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,03/03/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,22/03/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,26/03/2025,600,1000,800,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,19/03/2025,1000,2000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,12/05/2025,800,1000,800,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,24/05/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,29/05/2025,1300,1300,1300,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,31/05/2025,1000,1000,1000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,19/06/2025,1500,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,23/07/2025,2000,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,26/07/2025,1800,1800,1800,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,01/07/2025,1500,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,03/07/2025,2000,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,04/07/2025,1500,2500,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,17/07/2025,2000,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,31/07/2025,3000,3500,3000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,12/08/2025,4000,4000,4000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,19/08/2025,4400,4400,4400,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,11/08/2025,4000,4000,4000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,16/08/2025,4000,4000,4000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,21/08/2025,4400,4400,4400,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,26/08/2025,4000,4000,4000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,01/09/2025,2600,2600,2600,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,02/09/2025,3200,3200,3200,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,05/09/2025,3000,3000,3000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,22/09/2025,1800,1800,1800,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,23/09/2025,1800,1800,1800,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,27/09/2025,2200,2200,2200,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,01/11/2025,2000,2000,2000,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,02/10/2025,2400,2400,2400,78
Haryana,Karnal,Indri,Tomato,Other,FAQ,04/11/2025,2000,2000,2000,78
