State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,19/01/2023,2800,5800,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,31/01/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,02/02/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,10/02/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,22/02/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,24/02/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,25/02/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,02/03/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,03/03/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,06/03/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,08/03/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,10/03/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,22/03/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,01/04/2023,2700,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,17/04/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,19/04/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,24/04/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,03/05/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,15/05/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,01/06/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,02/06/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,06/06/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,07/06/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,14/06/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,17/06/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,22/06/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,27/06/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,30/06/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,04/07/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,05/07/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,08/07/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,13/07/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,18/07/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,21/07/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,18/08/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,21/08/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,26/08/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,29/08/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,31/08/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,06/09/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,12/09/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,14/09/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,15/09/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,16/09/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,22/09/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,27/09/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,03/10/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,07/10/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,09/10/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,19/10/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,20/10/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,23/10/2023,2800,6000,4400,1
